Date;Ticker;Price;SMA_20;RSI_14;Signal
2025-02-06;TSLA;374,32;401,68;32,8;NEUTRO
2025-02-07;TSLA;361,62;400,02;21,75;COMPRA
2025-02-10;TSLA;350,73;397,81;20,25;COMPRA
2025-02-11;TSLA;328,5;394,07;18,29;COMPRA
2025-02-12;TSLA;336,51;391,08;23,25;COMPRA
2025-02-13;TSLA;355,94;387,47;33,71;NEUTRO
2025-02-14;TSLA;355,84;384,57;35,87;NEUTRO
2025-02-18;TSLA;354,11;380,95;35,03;NEUTRO
2025-02-19;TSLA;360,56;377,77;40,12;NEUTRO
2025-02-20;TSLA;354,4;374,74;33,54;NEUTRO
2025-02-21;TSLA;337,8;371,01;27,97;COMPRA
2025-02-24;TSLA;330,53;367,21;30,74;NEUTRO
2025-02-25;TSLA;302,8;362,49;21,56;COMPRA
2025-02-26;TSLA;290,8;357,12;21,84;COMPRA
2025-02-27;TSLA;281,95;351,77;21,16;COMPRA
2025-02-28;TSLA;292,98;346,4;28,34;COMPRA
2025-03-03;TSLA;284,65;340,4;28,81;COMPRA
2025-03-04;TSLA;272,04;334,82;30,7;NEUTRO
2025-03-05;TSLA;279,1;329,17;30,25;NEUTRO
2025-03-06;TSLA;263,45;323,43;17,33;COMPRA
2025-03-07;TSLA;262,67;317,85;17,25;COMPRA
2025-03-10;TSLA;222,15;310,88;13,56;COMPRA
2025-03-11;TSLA;230,58;304,87;14,49;COMPRA
2025-03-12;TSLA;248,09;300,85;22,65;COMPRA
2025-03-13;TSLA;240,68;296,06;23,78;COMPRA
2025-03-14;TSLA;249,98;290,76;28,49;COMPRA
2025-03-17;TSLA;238,01;284,87;31,11;NEUTRO
2025-03-18;TSLA;225,31;278,43;30,98;NEUTRO
2025-03-19;TSLA;235,86;272,19;36,74;NEUTRO
2025-03-20;TSLA;236,26;266,28;32,62;NEUTRO
2025-03-21;TSLA;248,71;261,83;39,26;NEUTRO
2025-03-24;TSLA;278,39;259,22;51,72;NEUTRO
2025-03-25;TSLA;288,14;258,49;52,42;NEUTRO
2025-03-26;TSLA;272,06;257,55;52,3;NEUTRO
2025-03-27;TSLA;273,13;257,11;52,78;NEUTRO
2025-03-28;TSLA;263,55;255,64;63,19;NEUTRO
2025-03-31;TSLA;259,16;254,37;59,35;NEUTRO
2025-04-01;TSLA;268,46;254,19;57,04;NEUTRO
2025-04-02;TSLA;282,76;254,37;63,89;NEUTRO
2025-04-03;TSLA;267,28;254,56;55,49;NEUTRO
2025-04-04;TSLA;239,43;253,4;50,41;NEUTRO
2025-04-07;TSLA;233,29;253,96;52,39;NEUTRO
2025-04-08;TSLA;221,86;253,52;45,83;NEUTRO
2025-04-09;TSLA;272,2;254,73;58,25;NEUTRO
2025-04-10;TSLA;252,4;255,31;50,82;NEUTRO
2025-04-11;TSLA;252,31;255,43;43,33;NEUTRO
2025-04-14;TSLA;252,35;256,15;40,37;NEUTRO
2025-04-15;TSLA;254,11;257,59;44,77;NEUTRO
2025-04-16;TSLA;241,55;257,87;41,37;NEUTRO
2025-04-17;TSLA;241,37;258,13;43,61;NEUTRO
2025-04-21;TSLA;227,5;257,06;41,36;NEUTRO
2025-04-22;TSLA;237,97;255,04;41,73;NEUTRO
2025-04-23;TSLA;250,74;253,17;41,24;NEUTRO
2025-04-24;TSLA;259,51;252,55;47,79;NEUTRO
2025-04-25;TSLA;284,95;253,14;63,11;NEUTRO
2025-04-28;TSLA;285,88;254,25;65,61;NEUTRO
2025-04-29;TSLA;292,03;255,9;71,5;VENDA
2025-04-30;TSLA;282,16;256,58;54,06;NEUTRO
2025-05-01;TSLA;280,52;256,47;63,45;NEUTRO
2025-05-02;TSLA;287,21;257,47;65,7;NEUTRO
2025-05-05;TSLA;280,26;259,51;61,82;NEUTRO
2025-05-06;TSLA;275,35;261,61;58,76;NEUTRO
2025-05-07;TSLA;276,22;264,33;65,83;NEUTRO
2025-05-08;TSLA;284,82;264,96;68,42;NEUTRO
2025-05-09;TSLA;298,26;267,25;80,11;VENDA
2025-05-12;TSLA;318,38;270,56;81,62;VENDA
2025-05-13;TSLA;334,07;274,64;82,03;VENDA
2025-05-14;TSLA;347,68;279,32;82,68;VENDA
2025-05-15;TSLA;342,82;284,38;75,31;VENDA
2025-05-16;TSLA;349,98;289,82;76,58;VENDA
2025-05-19;TSLA;342,09;295,54;70,47;VENDA
2025-05-20;TSLA;343,82;300,84;77,01;VENDA
2025-05-21;TSLA;334,62;305,03;72,22;VENDA
2025-05-22;TSLA;341,04;309,11;72,16;VENDA
2025-05-23;TSLA;339,34;311,83;75,42;VENDA
2025-05-27;TSLA;362,89;315,68;82,46;VENDA
2025-05-28;TSLA;356,9;318,92;78,82;VENDA
2025-05-29;TSLA;358,43;322,74;77,7;VENDA
2025-05-30;TSLA;346,46;326,03;68,34;NEUTRO
2025-06-02;TSLA;342,69;328,81;60,56;NEUTRO
2025-06-03;TSLA;344,27;332,01;55,05;NEUTRO
2025-06-04;TSLA;332,05;334,84;42,15;NEUTRO
2025-06-05;TSLA;284,7;335,27;29,54;COMPRA
2025-06-06;TSLA;295,14;335,78;31,13;NEUTRO
2025-06-09;TSLA;308,58;336,3;38,9;NEUTRO
2025-06-10;TSLA;326,09;336,68;44,68;NEUTRO
2025-06-11;TSLA;326,43;336,3;47,41;NEUTRO
2025-06-12;TSLA;319,11;334,87;43,09;NEUTRO
2025-06-13;TSLA;325,31;334,0;45,7;NEUTRO
2025-06-16;TSLA;329,13;332,95;38,24;NEUTRO
2025-06-17;TSLA;316,35;331,67;36,51;NEUTRO
2025-06-18;TSLA;322,05;330,58;38,22;NEUTRO
2025-06-20;TSLA;322,16;329,96;41,48;NEUTRO
2025-06-23;TSLA;348,68;330,34;51,81;NEUTRO
2025-06-24;TSLA;340,47;330,39;48,9;NEUTRO
2025-06-25;TSLA;327,55;328,63;48,7;NEUTRO
2025-06-26;TSLA;325,78;327,07;66,16;NEUTRO
2025-06-27;TSLA;323,63;325,33;61,99;NEUTRO
2025-06-30;TSLA;317,66;323,89;54,08;NEUTRO
2025-07-01;TSLA;300,71;321,79;38,54;NEUTRO
2025-07-02;TSLA;315,65;320,36;45,7;NEUTRO
2025-07-03;TSLA;315,35;319,53;48,41;NEUTRO
2025-07-07;TSLA;293,94;319,99;38,26;NEUTRO
2025-07-08;TSLA;297,81;320,12;38,28;NEUTRO
2025-07-09;TSLA;295,88;319,49;41,66;NEUTRO
2025-07-10;TSLA;309,87;318,68;45,35;NEUTRO
2025-07-11;TSLA;313,51;318,03;46,79;NEUTRO
2025-07-14;TSLA;316,9;317,92;35,74;NEUTRO
2025-07-15;TSLA;310,78;317,19;36,42;NEUTRO
2025-07-16;TSLA;321,67;316,82;47,26;NEUTRO
2025-07-17;TSLA;319,41;316,97;47,05;NEUTRO
2025-07-18;TSLA;329,65;317,35;52,6;NEUTRO
2025-07-21;TSLA;328,49;317,67;54,87;NEUTRO
2025-07-22;TSLA;332,11;316,84;66,06;NEUTRO
2025-07-23;TSLA;332,56;316,45;60,15;NEUTRO
2025-07-24;TSLA;305,3;315,33;45,44;NEUTRO
2025-07-25;TSLA;316,06;314,85;61,11;NEUTRO
2025-07-28;TSLA;325,59;314,94;63,2;NEUTRO
2025-07-29;TSLA;321,2;315,12;61,75;NEUTRO
2025-07-30;TSLA;319,04;316,04;54,78;NEUTRO
2025-07-31;TSLA;308,27;315,67;47,46;NEUTRO
2025-08-01;TSLA;302,63;315,03;43,22;NEUTRO
2025-08-04;TSLA;309,26;315,8;49,28;NEUTRO
2025-08-05;TSLA;308,72;316,35;43,21;NEUTRO
2025-08-06;TSLA;319,91;317,55;50,24;NEUTRO
2025-08-07;TSLA;322,27;318,17;46,17;NEUTRO
2025-08-08;TSLA;329,65;318,97;50,56;NEUTRO
2025-08-11;TSLA;339,03;320,08;53,19;NEUTRO
2025-08-12;TSLA;340,84;321,58;53,77;NEUTRO
2025-08-13;TSLA;339,38;322,47;70,29;VENDA
2025-08-14;TSLA;335,58;323,28;62,67;NEUTRO
2025-08-15;TSLA;330,56;323,32;53,43;NEUTRO
2025-08-18;TSLA;335,16;323,66;59,6;NEUTRO
2025-08-19;TSLA;329,31;323,52;56,72;NEUTRO
2025-08-20;TSLA;323,9;323,08;61,0;NEUTRO
2025-08-21;TSLA;320,11;323,82;62,63;NEUTRO
2025-08-22;TSLA;340,01;325,02;68,64;NEUTRO
2025-08-25;TSLA;346,6;326,07;71,39;VENDA
2025-08-26;TSLA;351,67;327,59;69,27;NEUTRO
2025-08-27;TSLA;349,6;329,12;66,64;NEUTRO
2025-08-28;TSLA;345,98;331,01;60,42;NEUTRO
2025-08-29;TSLA;333,87;332,57;46,82;NEUTRO
2025-09-02;TSLA;329,36;333,58;43,15;NEUTRO
2025-09-03;TSLA;334,09;334,84;46,96;NEUTRO
2025-09-04;TSLA;338,53;335,78;51,68;NEUTRO
2025-09-05;TSLA;350,84;337,2;60,67;NEUTRO
2025-09-08;TSLA;346,4;338,04;55,93;NEUTRO
2025-09-09;TSLA;346,97;338,44;59,86;NEUTRO
2025-09-10;TSLA;347,79;338,79;64,06;NEUTRO
2025-09-11;TSLA;368,81;340,26;73,83;VENDA
2025-09-12;TSLA;395,94;343,28;75,56;VENDA
2025-09-15;TSLA;410,04;347,25;77,13;VENDA
2025-09-16;TSLA;421,62;351,57;78,33;VENDA
2025-09-17;TSLA;425,86;356,4;80,35;VENDA
2025-09-18;TSLA;416,85;361,05;77,05;VENDA
2025-09-19;TSLA;426,07;366,34;85,98;VENDA
2025-09-22;TSLA;434,21;371,05;89,79;VENDA
2024-09-23;V;286,62;;;NEUTRO
2024-09-24;V;270,88;;;NEUTRO
2024-09-25;V;267,75;;;NEUTRO
2024-09-26;V;269,8;;;NEUTRO
2024-09-27;V;273,25;;;NEUTRO
2024-09-30;V;273,03;;;NEUTRO
2024-10-01;V;275,66;;;NEUTRO
2024-10-02;V;275,07;;;NEUTRO
2024-10-03;V;274,93;;;NEUTRO
2024-10-04;V;275,99;;;NEUTRO
2024-10-07;V;271,88;;;NEUTRO
2024-10-08;V;273,04;;;NEUTRO
2024-10-09;V;275,0;;;NEUTRO
2024-10-10;V;275,54;;;NEUTRO
2024-10-11;V;275,9;;35,57;NEUTRO
2024-10-14;V;278,72;;66,18;NEUTRO
2024-10-15;V;277,34;;71,34;VENDA
2024-10-16;V;285,51;;77,47;VENDA
2024-10-17;V;288,36;;76,99;VENDA
2024-10-18;V;288,59;276,64;77,79;VENDA
2024-10-21;V;284,85;276,55;65,78;NEUTRO
2024-10-22;V;282,8;277,15;62,64;NEUTRO
2024-10-23;V;281,78;277,85;60,89;NEUTRO
2024-10-24;V;281,24;278,42;58,49;NEUTRO
2024-10-25;V;279,77;278,75;63,94;NEUTRO
2024-10-28;V;282,21;279,21;65,51;NEUTRO
2024-10-29;V;279,91;279,42;58,21;NEUTRO
2024-10-30;V;288,14;280,08;66,76;NEUTRO
2024-10-31;V;287,83;280,72;65,89;NEUTRO
2024-11-01;V;288,71;281,36;64,03;NEUTRO
2024-11-04;V;289,81;282,25;67,65;NEUTRO
2024-11-05;V;291,24;283,16;60,02;NEUTRO
2024-11-06;V;305,26;284,68;71,25;VENDA
2024-11-07;V;303,67;286,08;68,34;NEUTRO
2024-11-08;V;305,72;287,57;76,46;VENDA
2024-11-11;V;308,75;289,07;82,11;VENDA
2024-11-12;V;308,27;290,62;83,22;VENDA
2024-11-13;V;307,91;291,74;83,6;VENDA
2024-11-14;V;306,68;292,66;84,11;VENDA
2024-11-15;V;308,07;293,63;83,67;VENDA
2024-11-18;V;310,57;294,92;89,72;VENDA
2024-11-19;V;310,26;296,29;86,05;VENDA
2024-11-20;V;305,83;297,49;75,86;VENDA
2024-11-21;V;308,32;298,85;76,93;VENDA
2024-11-22;V;308,34;300,27;76,22;VENDA
2024-11-25;V;311,6;301,74;77,4;VENDA
2024-11-26;V;310,23;303,26;60,14;NEUTRO
2024-11-27;V;313,1;304,51;68,28;NEUTRO
2024-11-29;V;313,48;305,79;66,09;NEUTRO
2024-12-02;V;315,04;307,11;63,89;NEUTRO
2024-12-03;V;311,42;308,19;56,11;NEUTRO
2024-12-04;V;308,32;309,04;50,72;NEUTRO
2024-12-05;V;307,51;309,15;51,48;NEUTRO
2024-12-06;V;309,43;309,44;52,37;NEUTRO
2024-12-09;V;306,73;309,49;43,34;NEUTRO
2024-12-10;V;310,79;309,59;50,81;NEUTRO
2024-12-11;V;312,19;309,79;60,76;NEUTRO
2024-12-12;V;312,63;310,03;57,83;NEUTRO
2024-12-13;V;313,14;310,35;58,57;NEUTRO
2024-12-16;V;314,28;310,66;55,18;NEUTRO
2024-12-17;V;316,68;310,97;61,98;NEUTRO
2024-12-18;V;308,2;310,86;42,47;NEUTRO
2024-12-19;V;313,28;311,24;49,73;NEUTRO
2024-12-20;V;316,09;311,62;51,36;NEUTRO
2024-12-23;V;315,61;311,99;55,93;NEUTRO
2024-12-24;V;319,02;312,36;65,01;NEUTRO
2024-12-26;V;319,28;312,81;66,77;NEUTRO
2024-12-27;V;317,04;313,01;60,75;NEUTRO
2024-12-30;V;313,71;313,02;59,68;NEUTRO
2024-12-31;V;314,43;312,99;55,57;NEUTRO
2025-01-02;V;312,8;313,06;50,93;NEUTRO
2025-01-03;V;313,31;313,31;51,03;NEUTRO
2025-01-06;V;311,45;313,5;47,54;NEUTRO
2025-01-07;V;310,08;313,54;43,93;NEUTRO
2025-01-08;V;311,01;313,75;41,44;NEUTRO
2025-01-10;V;306,15;313,52;46,52;NEUTRO
2025-01-13;V;305,36;313,18;34,29;NEUTRO
2025-01-14;V;307,52;312,92;32,55;NEUTRO
2025-01-15;V;314,67;313,0;48,49;NEUTRO
2025-01-16;V;315,64;313,07;44,13;NEUTRO
2025-01-17;V;317,99;313,13;47,91;NEUTRO
2025-01-21;V;321,98;313,82;57,57;NEUTRO
2025-01-22;V;321,91;314,25;63,96;NEUTRO
2025-01-23;V;326,54;314,77;68,2;NEUTRO
2025-01-24;V;328,52;315,42;73,38;VENDA
2025-01-27;V;332,84;316,11;76,09;VENDA
2025-01-28;V;332,78;316,79;79,93;VENDA
2025-01-29;V;334,17;317,64;83,79;VENDA
2025-01-30;V;341,31;319,02;86,19;VENDA
2025-01-31;V;340,06;320,3;94,33;VENDA
2025-02-03;V;344,06;321,87;96,67;VENDA
2025-02-04;V;343,39;323,37;94,87;VENDA
2025-02-05;V;347,66;325,18;94,47;VENDA
2025-02-06;V;345,71;326,96;89,49;VENDA
2025-02-07;V;346,25;328,73;88,97;VENDA
2025-02-10;V;349,44;330,89;88,72;VENDA
2025-02-11;V;349,52;333,1;88,92;VENDA
2025-02-12;V;350,29;335,24;87,57;VENDA
2025-02-13;V;354,42;337,22;88,36;VENDA
2025-02-14;V;352,6;339,07;81,61;VENDA
2025-02-18;V;355,51;340,95;83,32;VENDA
2025-02-19;V;354,02;342,55;79,01;VENDA
2025-02-20;V;349,29;343,92;62,55;NEUTRO
2025-02-21;V;347,34;344,96;61,2;NEUTRO
2025-02-24;V;348,67;345,97;57,73;NEUTRO
2025-02-25;V;350,89;346,87;61,95;NEUTRO
2025-02-26;V;349,43;347,7;53,1;NEUTRO
2025-02-27;V;354,53;348,72;63,9;NEUTRO
2025-02-28;V;361,47;349,73;69,96;NEUTRO
2025-03-03;V;360,59;350,75;65,57;NEUTRO
2025-03-04;V;351,03;351,1;51,67;NEUTRO
2025-03-05;V;351,48;351,51;51,32;NEUTRO
2025-03-06;V;342,99;351,27;38,41;NEUTRO
2025-03-07;V;344,14;351,2;41,31;NEUTRO
2025-03-10;V;340,32;350,9;34,68;NEUTRO
2025-03-11;V;331,01;349,98;29,95;COMPRA
2025-03-12;V;331,7;349,09;33,51;NEUTRO
2025-03-13;V;327,43;347,94;32,12;NEUTRO
2025-03-14;V;330,67;346,76;34,37;NEUTRO
2025-03-17;V;333,41;345,8;34,96;NEUTRO
2025-03-18;V;333,63;344,7;36,11;NEUTRO
2025-03-19;V;338,71;343,94;36,08;NEUTRO
2025-03-20;V;338,34;343,39;26,99;COMPRA
2025-03-21;V;334,51;342,75;25,5;COMPRA
2025-03-24;V;342,7;342,45;41,97;NEUTRO
2025-03-25;V;343,44;342,08;42,29;NEUTRO
2025-03-26;V;343,01;341,76;50,02;NEUTRO
2025-03-27;V;348,67;341,46;54,66;NEUTRO
2025-03-28;V;341,68;340,47;51,31;NEUTRO
2025-03-31;V;349,26;339,91;68,24;NEUTRO
2025-04-01;V;345,17;339,61;62,61;NEUTRO
2025-04-02;V;345,15;339,3;68,02;NEUTRO
2025-04-03;V;338,23;339,06;57,15;NEUTRO
2025-04-04;V;312,06;337,46;36,01;NEUTRO
2025-04-07;V;311,25;336,0;35,44;NEUTRO
2025-04-08;V;307,22;334,81;29,24;COMPRA
2025-04-09;V;331,3;334,79;46,46;NEUTRO
2025-04-10;V;323,5;334,6;44,68;NEUTRO
2025-04-11;V;332,26;334,68;44,98;NEUTRO
2025-04-14;V;334,04;334,71;45,53;NEUTRO
2025-04-15;V;334,66;334,76;46,04;NEUTRO
2025-04-16;V;330,2;334,33;41,13;NEUTRO
2025-04-17;V;328,49;333,84;43,33;NEUTRO
2025-04-21;V;319,01;333,06;34,98;NEUTRO
2025-04-22;V;330,27;332,44;43,1;NEUTRO
2025-04-23;V;333,23;331,93;44,62;NEUTRO
2025-04-24;V;334,56;331,51;48,26;NEUTRO
2025-04-25;V;334,03;330,78;63,8;NEUTRO
2025-04-28;V;336,36;330,51;65,48;NEUTRO
2025-04-29;V;340,35;330,07;70,43;VENDA
2025-04-30;V;344,32;330,02;60,68;NEUTRO
2025-05-01;V;341,28;329,83;65,81;NEUTRO
2025-05-02;V;346,41;330,24;63,45;NEUTRO
2025-05-05;V;347,45;332,01;62,93;NEUTRO
2025-05-06;V;346,51;333,77;61,36;NEUTRO
2025-05-07;V;348,66;335,84;68,51;NEUTRO
2025-05-08;V;350,07;336,78;71,77;VENDA
2025-05-09;V;351,34;338,18;89,09;VENDA
2025-05-12;V;354,64;339,29;86,49;VENDA
2025-05-13;V;355,51;340,37;85,59;VENDA
2025-05-14;V;355,83;341,43;85,11;VENDA
2025-05-15;V;361,66;343,0;88,82;VENDA
2025-05-16;V;364,48;344,8;88,97;VENDA
2025-05-19;V;367,25;347,21;88,58;VENDA
2025-05-20;V;366,2;349,01;84,25;VENDA
2025-05-21;V;357,67;350,23;71,89;VENDA
2025-05-22;V;357,34;351,37;66,75;NEUTRO
2025-05-23;V;352,92;352,31;57,6;NEUTRO
2025-05-27;V;358,67;353,43;64,89;NEUTRO
2025-05-28;V;359,1;354,37;63,35;NEUTRO
2025-05-29;V;361,76;355,24;64,49;NEUTRO
2025-05-30;V;364,55;356,4;65,78;NEUTRO
2025-06-02;V;364,68;357,31;62,97;NEUTRO
2025-06-03;V;365,22;358,2;62,65;NEUTRO
2025-06-04;V;367,35;359,24;64,34;NEUTRO
2025-06-05;V;366,13;360,12;56,28;NEUTRO
2025-06-06;V;369,57;361,09;57,03;NEUTRO
2025-06-09;V;366,02;361,83;48,34;NEUTRO
2025-06-10;V;370,05;362,6;54,82;NEUTRO
2025-06-11;V;372,65;363,46;72,02;VENDA
2025-06-12;V;370,75;364,2;68,84;NEUTRO
2025-06-13;V;352,23;363,73;49,31;NEUTRO
2025-06-16;V;354,86;363,25;45,91;NEUTRO
2025-06-17;V;357,21;362,75;48,05;NEUTRO
2025-06-18;V;339,78;361,43;32,63;NEUTRO
2025-06-20;V;337,98;360,44;28,67;COMPRA
2025-06-23;V;343,15;359,73;34,01;NEUTRO
2025-06-24;V;351,01;359,64;40,48;NEUTRO
2025-06-25;V;344,65;358,94;35,61;NEUTRO
2025-06-26;V;345,42;358,25;36,79;NEUTRO
2025-06-27;V;348,0;357,56;36,09;NEUTRO
2025-06-30;V;354,43;357,06;42,79;NEUTRO
2025-07-01;V;354,85;356,57;40,11;NEUTRO
2025-07-02;V;353,6;355,98;37,38;NEUTRO
2025-07-03;V;358,23;355,53;41,99;NEUTRO
2025-07-07;V;356,01;355,02;53,05;NEUTRO
2025-07-08;V;353,93;354,24;49,24;NEUTRO
2025-07-09;V;357,13;353,8;49,94;NEUTRO
2025-07-10;V;355,25;353,06;66,58;NEUTRO
2025-07-11;V;347,32;351,79;58,85;NEUTRO
2025-07-14;V;349,88;350,75;56,71;NEUTRO
2025-07-15;V;346,41;350,46;44,98;NEUTRO
2025-07-16;V;349,29;350,18;55,48;NEUTRO
2025-07-17;V;349,2;349,78;54,54;NEUTRO
2025-07-18;V;348,44;350,21;50,55;NEUTRO
2025-07-21;V;350,32;350,83;44,17;NEUTRO
2025-07-22;V;351,24;351,23;44,95;NEUTRO
2025-07-23;V;354,67;351,41;51,41;NEUTRO
2025-07-24;V;353,35;351,85;42,95;NEUTRO
2025-07-25;V;356,41;352,4;50,56;NEUTRO
2025-07-28;V;354,85;352,74;51,32;NEUTRO
2025-07-29;V;350,67;352,55;41,01;NEUTRO
2025-07-30;V;350,29;352,32;42,79;NEUTRO
2025-07-31;V;344,86;351,89;46,15;NEUTRO
2025-08-01;V;338,75;350,91;34,31;NEUTRO
2025-08-04;V;341,55;350,19;43,02;NEUTRO
2025-08-05;V;336,84;349,34;33,01;NEUTRO
2025-08-06;V;339,14;348,44;37,05;NEUTRO
2025-08-07;V;331,51;347,25;31,48;NEUTRO
2025-08-08;V;336,19;346,69;35,44;NEUTRO
2025-08-11;V;335,31;345,96;33,57;NEUTRO
2025-08-12;V;336,74;345,48;30,71;NEUTRO
2025-08-13;V;342,55;345,14;39,4;NEUTRO
2025-08-14;V;345,49;344,96;39,26;NEUTRO
2025-08-15;V;344,47;344,76;39,68;NEUTRO
2025-08-18;V;342,74;344,38;41,71;NEUTRO
2025-08-19;V;342,45;343,94;41,79;NEUTRO
2025-08-20;V;343,93;343,4;48,94;NEUTRO
2025-08-21;V;343,69;342,92;56,51;NEUTRO
2025-08-22;V;350,04;342,6;60,23;NEUTRO
2025-08-25;V;348,82;342,3;65,76;NEUTRO
2025-08-26;V;351,18;342,33;65,82;NEUTRO
2025-08-27;V;350,35;342,33;80,13;VENDA
2025-08-28;V;349,86;342,58;75,25;VENDA
2025-08-29;V;351,78;343,23;79,3;VENDA
2025-09-02;V;350,07;343,66;73,48;VENDA
2025-09-03;V;350,87;344,36;67,79;NEUTRO
2025-09-04;V;350,99;344,95;63,38;NEUTRO
2025-09-05;V;343,22;345,54;47,71;NEUTRO
2025-09-08;V;342,3;345,84;49,17;NEUTRO
2025-09-09;V;343,99;346,28;52,76;NEUTRO
2025-09-10;V;338,12;346,35;41,0;NEUTRO
2025-09-11;V;343,49;346,39;49,73;NEUTRO
2025-09-12;V;339,43;346,09;34,9;NEUTRO
2025-09-15;V;339,05;345,82;35,75;NEUTRO
2025-09-16;V;340,03;345,68;33,06;NEUTRO
2025-09-17;V;346,2;345,87;44,58;NEUTRO
2025-09-18;V;338,18;345,58;37,24;NEUTRO
2025-09-19;V;341,61;345,48;39,25;NEUTRO
2025-09-22;V;344,36;345,2;44,09;NEUTRO
